article,year,sentence,sentiment,confidence
2014/52-pg16.3_010.txt,2014,中国和欧盟互为最大贸易伙伴，双边经贸合作经受住了国际金融危机和欧债危机的挑战,中性,0.4734
2014/52-pg16.3_010.txt,2014,近几年，受金融危机影响，欧洲经济处于比较困难的时期，中国对欧洲经济的复苏给予了力所能及的帮助，采取了一些积极措施，比如购买欧洲重债国的债券等,中性,0.4710
2014/52-pg16.3_011.txt,2014,在应对国际金融危机严重冲击之后，针对国内外经济大环境的新变化，2012年我国经济增速预期目标下调到7.5%,中性,0.5022
2014/52-pg16.3_012.txt,2014,我国创新驱动发展战略取得成效（信息快递） 《二十国集团（G20）国家创新竞争力发展报告（2011—2013）》显示 作者：李延玲 时间：2014-03-10 李延玲 日前出版的《二十国集团（G20）国家创新竞争力发展报告（2011—2013）》显示：由于受国际金融危机的持续影响，大部分国家的创新竞争力得分呈下降趋势,中性,0.5535
2014/52-pg16.3_013.txt,2014,中国现代国际关系研究院世界经济研究所助理研究员魏亮认为，国际金融危机爆发以来，美联储大开货币政策之门，印钞规模前所未有，这意味着其收紧货币政策时的负面溢出效应也是巨大的，大多数新兴市场国家由此面临的经济金融安全问题也随之凸显,中性,0.4863
2014/52-pg16.3_013.txt,2014,和1997年亚洲金融危机时相比，亚太地区大多数国家经常项目保持了顺差，外汇储备充足，抵御外部风险的能力显著提高,中性,0.4850
2014/52-pg16.3_013.txt,2014,“这就是为什么东南亚国家股市汇市受到冲击，却并未酿成金融危机的原因,負面,0.4148
2014/52-pg16.3_014.txt,2014,” 在国际金融危机爆发一周年时，这张报纸曾提过一个有趣的问题：假如不是雷曼兄弟，而是雷曼姐妹，这家投行还会倒闭吗？要是华尔街不是由男性主导，而是由女性领衔，还会有金融风暴吗？文章认为，和男性相比，女性更加保守、更加稳健、更加没有赌性、也更加负责，也许能够使危机根本就不会积累和爆发,負面,0.3824
2014/52-pg16.3_015.txt,2014,经济乍暖还寒 下行风险犹存（当前世界经济形势扫描①） 作者：吴成良;丁刚;吴刚;田泓;范剑青;彭敏 时间：2014-03-07 编者按 进入2014年，世界经济乍暖还寒，不稳定不确定因素仍然较多，新兴市场国家经济结构性矛盾凸显，国际金融危机影响的长期性和严重性需要充分重视,中性,0.5061
2014/52-pg16.3_015.txt,2014,国际金融危机的后遗症在减少，去杠杆化在主要国家取得成效,中性,0.4701
2014/52-pg16.3_015.txt,2014,自国际金融危机以来，新兴市场国家对拉动全球经济的增长发挥了重要作用，但能否保持持续的动力供给，是未来世界经济复苏面临的主要挑战之一,中性,0.4610
2014/52-pg16.3_016.txt,2014,在国际金融危机的背景下，中国经济对世界经济的贡献更是有目共睹,中性,0.4831
2014/52-pg16.3_017.txt,2014,国际金融危机爆发后，发达国家金融债务蔓延，中国经济一枝独秀,中性,0.5145
2014/53-pg17.1_001.txt,2014,2008年国际金融危机后，俄罗斯坚持发展创新经济，走自己的特色之路,中性,0.4447
2014/53-pg17.1_002.txt,2014,在国际金融危机的大背景下，中国经济建设和社会发展取得了举世瞩目的成就,正面,0.3832
2014/53-pg17.1_003.txt,2014,甚至在国际金融危机时期，澳大利亚经济因受益于矿产出口也未受到严重影响,中性,0.4933
2014/53-pg17.1_003.txt,2014,澳统计局最新发布的数据显示，1月份澳大利亚失业率已攀升至6.0%，为2003年以来的最高水平，甚至超过了2008年国际金融危机最严重的时期,中性,0.5251
2014/53-pg17.1_003.txt,2014,2008年国际金融危机期间，美国总统奥巴马为提振本国经济又旧话重提，再次签署 “购买美国货”条款,負面,0.4028
2014/53-pg17.1_004.txt,2014,从需求看，国际金融危机后外部需求不振，相应的投资增长速度放慢，投资和出口对经济增长的拉动作用明显减弱,中性,0.4595
2014/53-pg17.1_004.txt,2014,围绕“走出去”构建全球化生产运营体系推进改革创新 国际金融危机为我国企业加快“走出去”步伐、构建全球化生产运营体系带来了机遇,中性,0.5547
2014/53-pg17.1_005.txt,2014,他在讲话中肯定了北京市近几年来积极应对国际金融危机冲击、切实转变经济发展方式、大力加强社会建设、打响治理“城市病”攻坚战所取得的成绩，就做好北京发展和管理工作发表了重要意见,中性,0.4133
2014/53-pg17.1_006.txt,2014,他在讲话中肯定了北京市近几年来积极应对国际金融危机冲击、切实转变经济发展方式、大力加强社会建设、打响治理“城市病”攻坚战所取得的成绩，就做好北京发展和管理工作发表了重要意见,中性,0.4133
2014/53-pg17.1_007.txt,2014,到2008年国际金融危机爆发前，发展中国家的投资额已经赶上发达国家，而且推动全球经济数据呈现快速增长态势,中性,0.4633
2014/53-pg17.1_007.txt,2014,列奥尼德·格里高利耶夫：金融危机时，以巨大资本流动为特点的美国经济遭遇了大萧条，欧盟和欧元区也面临严重问题,中性,0.4607
2014/53-pg17.1_007.txt,2014,当前关键在突破发展瓶颈，实现经济转型，改变受外部环境影响较大的状况 森古普塔：2008年国际金融危机爆发后，新兴市场国家在世界经济舞台发挥了关键性作用,中性,0.4434
2014/53-pg17.1_008.txt,2014,国际金融危机后，新兴市场国家经济增势放缓、美国退出量化宽松政策等都给出口主导型的韩国经济雪上加霜,中性,0.4567
2014/53-pg17.1_009.txt,2014,欧洲央行 主要作用是保护欧元 分散风险 作者：吴刚 时间：2014-02-25 本报驻比利时记者 吴 刚 国际金融危机，特别是欧债危机爆发以来，为了抵抗危机获得资金，一些欧元区成员国的融资成本不断攀升,中性,0.5359
2014/53-pg17.1_010.txt,2014,黄金至今仍是危机中能够抵挡纸币信用及其定价体系溃败的最后屏障，国际金融危机期间，从官方到民间，黄金故事迭起 早在1999年欧元诞生时，欧洲央行（ECB）就要求成员国央行首次上缴的国际储备（占比15%）必须是黄金,中性,0.4630
2014/53-pg17.1_010.txt,2014,在当今世界，尽管美元仍是最重要的国际储备货币，美元资产也仍是很多国家最重要的外汇储备资产，但是随着2001年“9·11”事件与国际金融危机的爆发，美元不再坚挺，持续的贬值趋势与大幅度波动也让他国的外汇储备管理变得无所适从,中性,0.4539
2014/53-pg17.1_011.txt,2014,面对内外部金融风险，新兴市场国家是以渐进温和的方式摆脱金融风险还是陷入新一轮金融危机，这是一个关乎世界经济走势的大问题,中性,0.4745
2014/53-pg17.1_011.txt,2014,国际金融危机爆发之后，新兴市场国家没有致力于降低杠杆率，消除资产泡沫，而大规模的经济干预却加剧了信贷投放速度与规模,中性,0.4746
2014/53-pg17.1_011.txt,2014,例如，在2014年初这一轮资本外逃冲击中，面对新兴市场国家的倡议，美联储明确拒绝通过国际合作处理这种风险，其态度与国际金融危机后发达国家要求新兴市场国家合作截然不同,中性,0.4908
2014/53-pg17.1_012.txt,2014,当前，由国际金融危机推动的新一轮世界经济结构调整步伐仍在加快,中性,0.4902
2014/53-pg17.1_012.txt,2014,吸取国际金融危机的教训，各国和地区纷纷强调回归实体经济,中性,0.4756
2014/53-pg17.1_013.txt,2014,2008年国际金融危机爆发后，世界经济陷入低谷,中性,0.5049
2014/53-pg17.1_013.txt,2014,中国与世界其他国家共克时艰，合作应对国际金融危机，成为拉动世界经济复苏和增长的重要引擎，对世界经济增长的拉动作用超过50%,中性,0.4525
2014/53-pg17.1_013.txt,2014,在国际金融危机背景下，促进亚洲经济一体化，加强各经济体间经贸往来，对于保持亚洲经济增长至关重要,中性,0.4891
2014/53-pg17.1_013.txt,2014,国际金融危机爆发后，非洲吸引外国直接投资总额连续下滑，但中国对非洲直接投资快速增加,中性,0.5204
2014/53-pg17.1_013.txt,2014,助推欧美经济复苏： 中国的发展为欧美国家摆脱危机提供了支持和动力 2008年国际金融危机爆发后，欧美经济元气大伤，欧美国家在世界经济中的地位持续下滑，经济与社会问题随之层出不穷,中性,0.5196
2014/53-pg17.1_013.txt,2014,中国在国际金融危机爆发后为欧美经济复苏提供了强大支持和动力，中国的发展为欧美国家带来了实实在在的利益,中性,0.4693
2014/53-pg17.1_014.txt,2014,世界经济发展的规律表明，伴随着世界工厂地位的确立，必然是海运大国的成长 在持续5年多的国际金融危机持续影响下，这些成绩的取得，尤为难能可贵,中性,0.4193
2014/53-pg17.1_015.txt,2014,特别是2008年国际金融危机发生以来，我国采取一系列重大举措，保持了经济平稳较快发展，催生了这轮有史以来最大的回国潮,中性,0.4668
2014/53-pg17.1_016.txt,2014,因此，如果说全球经济失衡是此次国际金融危机的根源，那么，其主要根源则在美国,中性,0.4675
2014/54-pg17.2_001.txt,2014,特别是2008年国际金融危机发生以来，我国采取一系列重大举措，保持了经济平稳较快发展，催生了这轮有史以来最大的回国潮,中性,0.4668
2014/54-pg17.2_002.txt,2014,因此，如果说全球经济失衡是此次国际金融危机的根源，那么，其主要根源则在美国,中性,0.4675
2014/54-pg17.2_003.txt,2014,特别是2008年国际金融危机以来，我国采取了一系列重大举措，有效应对各种风险冲击，保持了经济平稳较快发展，催生了这轮有史以来最大的回国潮,中性,0.4581
2014/54-pg17.2_004.txt,2014,与此同时，国际金融危机爆发后，国际房地产商、设计师和投资公司转向非洲寻求新市场，这导致非洲城市化出现了一种轻率倾向，即大城市跟风比拼“迪拜模式”,中性,0.4208
2014/54-pg17.2_005.txt,2014,2008年国际金融危机期间，美联储向欧洲银行的在美机构提供了5380亿美元的紧急贷款,中性,0.4794
2014/54-pg17.2_005.txt,2014,2008年国际金融危机后，美联储“感到了疼”，因此补充制定了加强银行业监管的《巴塞尔协议Ⅲ》等更严厉的监管规定,中性,0.4214
2014/54-pg17.2_005.txt,2014,此次新规出台，正是美联储对国际金融危机以来美国金融监管的一次调整,中性,0.4581
2014/54-pg17.2_006.txt,2014,没有这些，我们就无法取得社会主义建设的辉煌成就，无法实现持续数十年的经济增长，无法应对一次次重大自然灾害的严峻考验，也无法在国际金融危机等逆境中保持相对稳健的发展,中性,0.3932
2014/54-pg17.2_007.txt,2014,2月13日，澳大利亚统计局发布的数据显示，1月份澳大利亚的失业率攀升至6.0%，达10年以来最高水平，甚至超过了2009年国际金融危机最严重时期5.9%的纪录,中性,0.5135
2014/54-pg17.2_008.txt,2014,究其原因，很大程度上源自国际金融危机后新兴市场国家透支发展带来的增长“疲劳症”,中性,0.4336
2014/54-pg17.2_009.txt,2014,中国踏上了全面深化改革的重要征程，更大的发展动力正在中国蓄势聚合，这是中国的利好，也是世界的利好 “由于遭受国际金融危机冲击，冰岛经济一度濒临崩溃，正努力将重心从金融转向渔业、旅游、能源等行业，因此签署加强与中国经济关系的协定十分重要,中性,0.4595
2014/54-pg17.2_010.txt,2014,目前，国际金融危机阴霾未散，世界经济不确定性增大，国内经济转型过程中不平衡、不协调问题依然突出,中性,0.5107
2014/54-pg17.2_011.txt,2014,国际金融危机以来，由于经济增长乏力，财政赤字高企，债务压力巨大，一些被当作高福利“样板”的欧美国家，面临财政入不敷出、难以为继的窘境,中性,0.4735
2014/54-pg17.2_012.txt,2014,2008年国际金融危机之前，美国和爱尔兰的家庭债务与可支配收入的比值分别高达130%和210%，随后均出现房地产市场崩溃，并触发了严重的金融危机,中性,0.4620
2014/54-pg17.2_012.txt,2014,国际金融危机爆发后，丹麦和瑞典的房地产市场受到较大冲击，但仍然未调整到合理水平,中性,0.4409
2014/54-pg17.2_013.txt,2014,英国经济仍处于从国际金融危机艰难复苏的过程中,中性,0.4465
2014/54-pg17.2_014.txt,2014,另一方面，从回归大宗商品自身的商品属性来看，与前些年过度依赖虚拟经济的发展模式不同，国际金融危机爆发后，美国也通过推进去杠杆化和再工业化，重新重视实体经济的发展,中性,0.4584
2014/54-pg17.2_015.txt,2014,自2008年国际金融危机以来，哥伦比亚一直在找机会与以中国为代表的亚洲国家发展经贸关系，希望加入APEC组织，以获得更多的贸易机会,中性,0.4851
2014/54-pg17.2_016.txt,2014,国际金融危机以来，亚洲国家一直面临着较为严峻的外部环境，而健康发展的服务业是亚洲经济特别是亚洲发展中国家经济保持增长的关键所在,中性,0.4409
2014/54-pg17.2_016.txt,2014,首先，由于国际金融危机削弱了发达国家经济实力，发展中国家必须更多地依靠内需，特别是个人消费来发展经济,中性,0.4302
2014/54-pg17.2_017.txt,2014,比如，国际金融危机期间，英美制造业部门大量裁员，而德国通过政府扶持和补贴等手段，尽量维持制造业的就业稳定，这是危机过后德国的研发密集型制造业迅速恢复的重要原因,中性,0.4044
2014/55-pg17.3_001.txt,2014,世界金融危机袭来，兜里钱少了，奢侈的玩意儿你可以免掉，譬如，以前外出坐飞机现在可以改乘火车,負面,0.5084
2014/55-pg17.3_001.txt,2014,国际金融危机最严重期间义乌小商品市场的营业额逆势上扬，就是明证,中性,0.3902
2014/55-pg17.3_002.txt,2014,国际金融危机黑云压城之时，我国经济增长面临挑战，地方政府纷纷立下“保八”军令状,中性,0.4328
2014/55-pg17.3_003.txt,2014,” 世界经济深度调整与重塑中，中国备受关注 国际金融危机爆发逾5年来，对于世界经济“急症”的忧虑逐渐淡去，欧美的乐观情绪有所回升,中性,0.4951
2014/55-pg17.3_004.txt,2014,放眼未来，预计未来5年中国将进口10万亿美元商品，对外投资5000亿美元，出境人次超过4亿……在国际金融危机阴云未散的背景下，中国经济稳中有进的良好表现和光明前景，增添了国际社会的信心，提升起全球经济复苏的希望,中性,0.4666
2014/55-pg17.3_005.txt,2014,放眼未来，预计未来5年中国将进口10万亿美元商品，对外投资5000亿美元，出境人次超过4亿……在国际金融危机阴云未散的背景下，中国经济稳中有进的良好表现和光明前景，增添了国际社会的信心，提升起全球经济复苏的希望,中性,0.4666
2014/55-pg17.3_006.txt,2014,而在国际金融危机爆发前的2007年年中，这一指标高达近18%,中性,0.4763
2014/55-pg17.3_006.txt,2014,再次，一国总杠杆率（即一国国民总负债）的高低，通常与金融危机的爆发密切相关,中性,0.4594
2014/55-pg17.3_006.txt,2014,国际金融危机爆发以来，美、欧、日等发达经济体央行均实施了大规模的量化宽松政策，致使大量资金流入新兴市场国家,中性,0.5070
2014/55-pg17.3_006.txt,2014,一旦未来世界经济形势显著好转，发达国家又未能及时退出量宽政策，这些超额准备金将会迅速转化为泛滥的跨境资本流动，从而为新的资产价格泡沫、通货膨胀乃至金融危机埋下伏笔,中性,0.4485
2014/55-pg17.3_007.txt,2014,国际金融危机、中东地区持续动荡、欧元的命运等公共问题，是世界经济论坛过去经常探讨的议题,中性,0.4981
2014/55-pg17.3_007.txt,2014,国际金融危机清楚地表明，不了解风险，各自应对，会给全球带来灾难性后果,中性,0.4678
2014/55-pg17.3_008.txt,2014,根据日本内阁的推算，2013年度日本国内制造业企业设备投资额仅相当于国际金融危机爆发前2007年度的40%,中性,0.4742
2014/55-pg17.3_009.txt,2014,互联网金融正将保险业“跑马圈地”的发展模式逼入“死胡同” 2013年保险业发展企稳向好，步出国际金融危机阴霾,負面,0.4354
2014/55-pg17.3_010.txt,2014,从已经公布的数据看，2013年中国经济发展质量、结构和效益稳步提升，服务业占国内生产总值的比重已达46.1%，首次超过第二产业，单位国内生产总值能耗降速较2012年加快0.1个百分点，一些地区成功实现了“腾笼换鸟”，发展形势已好于国际金融危机爆发之前，普通百姓收入进一步增加，居民基尼系数降至10年以来新低，从外贸结构看，高科技产品的增速进一步增加，超过平均增速50%以上,中性,0.4797
2014/55-pg17.3_011.txt,2014,人民视觉 本报驻比利时记者 刘 歌 本报驻英国记者 黄培昭 核心阅读 据英国广播公司的最新报道，国际金融危机引发经济衰退5年多来，欧洲许多国家的贫困人口大幅增加,中性,0.5500
2014/55-pg17.3_011.txt,2014,泽维尔认为，2008年金融危机后，贫富差距加大、税制不合理、分配不均是造成比利时等欧洲国家穷人增多的主要原因,中性,0.5021
2014/55-pg17.3_011.txt,2014,伦敦威斯敏斯特大学经济和社会教授普林斯在接受本报记者采访时说，受金融危机影响，英国的贫困现象在过去几年间比较明显，在欧盟成员国比较突出，好在眼下英国走出金融和经济危机阴影的步伐较快,中性,0.5148
2014/55-pg17.3_012.txt,2014,能否切实保护纳税人利益？广泛的无节制的投机性交易和监管缺位是促成2008年国际金融危机的重要原因,中性,0.4483
2014/55-pg17.3_013.txt,2014,这是自2008年金融危机以来华尔街与美国金融监管层之间博弈的阶段性结果，标志着美国金融业将迎来更为严格的监管时期,負面,0.3844
2014/55-pg17.3_013.txt,2014,在全球金融市场日趋一体化的背景下，美国的金融监管改革将不可避免地对新兴市场国家产生影响 李向阳（中国社会科学院亚太与全球战略研究院院长） 埃德温·杜鲁门（美国彼得森国际经济研究所高级研究员、前美国财政部负责国际事务的助理部长） 韦伯·巴哈尔（巴西工业联盟主席） 汤之敏（泰国正大管理学院中国—东盟研究中心主任） 马克·哈勒伯格（布鲁塞尔欧洲与全球经济实验室客座研究员、德国柏林赫尔梯行政学院财政管理中心主任） 刘利刚（澳新银行大中华区首席经济学家） 它限制了什么？ “沃尔克规则”在银行传统借贷业务与高风险业务之间划了一条界线，对银行机构从事自营交易和投资对冲基金等作出严格限制 李向阳：“沃尔克规则”的提出，旨在通过建立一套稳定有效的金融体系防止金融危机再度爆发，更好地服务于实体经济,中性,0.4041
2014/55-pg17.3_013.txt,2014,国际金融危机后，美国开始反思混业经营体制弊端，于2010年通过《多德—弗兰克华尔街改革和消费者保护法》（简称《多德—弗兰克法案》）,中性,0.4321
2014/55-pg17.3_013.txt,2014,马克·哈勒伯格：国际金融危机后，欧美等国制定的一些金融监管改革法规带有较强的域外管辖权色彩，不仅要求本国机构和境内交易遵守该国法律，还要求某些外国机构和跨境交易遵守，这导致各国在管辖权上发生冲突,中性,0.4929
2014/55-pg17.3_013.txt,2014,国际金融危机后，民众对以华尔街为代表的金融垄断集团质疑越来越多，而华尔街在很大程度上又代表了美国国家利益，危机阶段政府对金融机构的救助就是例证,負面,0.4222
2014/55-pg17.3_013.txt,2014,2008年9月，美国第四大投资银行——雷曼兄弟进入破产保护程序，标志着美国次贷危机正演变为“百年一遇的金融危机”,中性,0.4103
2014/55-pg17.3_014.txt,2014,不少人认为，美国作为前次金融危机的发源地，经济熊冠全球，股市却牛冠全球，而中国恰好相反，好像二者都出现了匪夷所思的“股市与经济基本面背离”的状况,中性,0.4436
2014/55-pg17.3_014.txt,2014,国际金融危机后美国股市一枝独秀，主要原因有以下六方面： 原因一：美国宏观经济整体复苏，持续向好 股市是宏观经济的晴雨表,中性,0.4557
2014/55-pg17.3_014.txt,2014,金融危机后，美国推行低利率货币政策，联邦基准利率从2007年的5.02%快速下降到2008年的1.92%、2009年的0.16%,中性,0.4465
2014/55-pg17.3_014.txt,2014,美国股市从投资者避之唯恐不及的金融危机重灾区，到再次成为大家趋之若鹜的投资天堂，其背后的原因值得分析,中性,0.4042
2014/55-pg17.3_015.txt,2014,他指出，既要看到国际金融危机所体现出来的资本主义必然灭亡、资本主义内在矛盾不可克服的历史趋势，同时又实事求是地看到资本主义现在还有自我调节的能力，总体上还是资强社弱，要有长期斗争的思想准备,中性,0.4303
2014/55-pg17.3_016.txt,2014,中国强调同舟共济精神，在应对国际金融危机过程中展示了负责任的大国形象，中国积极的应对措施赢得了国际社会认可,中性,0.4141
2014/55-pg17.3_017.txt,2014,欧洲国家普遍实行的福利国家政策，在10年前还备受推崇，2008年国际金融危机使赞誉声渐渐消失,中性,0.4543
2014/55-pg17.3_018.txt,2014,尽管河南始建产业集聚区是因国际金融危机、区域竞争加剧和自身结构性矛盾等“倒逼”而成，但与早期沿海地区无意识、自发形成的产业集群发展不同，河南更将其作为转型发展的新载体和突破口,中性,0.5029
2014/55-pg17.3_018.txt,2014,四年前，金融危机对传统工业大省影响深重,中性,0.3887
2014/55-pg17.3_018.txt,2014,河南省从2008年开始部署产业集聚区规划建设，短短几年时间，不仅在应对国际金融危机冲击中发挥了关键性作用，也日益成为河南实现转型发展的新载体和突破口,中性,0.4633
2014/55-pg17.3_019.txt,2014,欧盟委员会负责内部市场与服务的委员米歇尔·巴尼耶说：“国际金融危机造成了经济衰退，目前，一些金融市场的监管措施还不够完善，此次达成的《法规》将增强金融市场的透明度和市场参与方的责任感,中性,0.5144
2014/55-pg17.3_019.txt,2014,巴尼耶也表示，“国际金融危机之后，一些投资者的信心受到不同程度的打击，达成的协议是为建立一个更安全、更开放和更负责任的金融体系，它将有利于在恢复投资者的信心方面迈出关键一步,中性,0.4708
2014/56-pg18.1_001.txt,2014,新兴市场国家继续充当全球经济增长引擎，不仅需要应对外部挑战，更需要改革内部发展模式 国际金融危机爆发以来，以金砖国家为代表的新兴市场国家率先复苏，扮演了全球经济增长引擎的重要角色,中性,0.4906
2014/56-pg18.1_001.txt,2014,经过5年调整，主要发达国家已初步摆脱国际金融危机的直接困扰,中性,0.4481
2014/56-pg18.1_001.txt,2014,在国际金融危机中，新兴市场国家受直接冲击较小，却与发达国家一起实施了大规模刺激政策，其结果自然是率先复苏和高速增长,中性,0.4462
2014/56-pg18.1_001.txt,2014,国际金融危机之后，信贷存量与GDP的比值迅速上升，创造单位GDP所需的信贷投入不断攀升,中性,0.4417
2014/56-pg18.1_001.txt,2014,其三，新兴市场国家迫切需要消化国际金融危机留下的后遗症,中性,0.4714
2014/56-pg18.1_002.txt,2014,全球经济迎来加快增长拐点 世界银行最新报告认为—— 作者：吴成良;张杰;苑基荣;李宁;颜欢 时间：2014-01-16 本报北京1月15日电 综合本报驻外记者报道：世界银行14日发布《全球经济展望》报告认为，在国际金融危机发生5年之后，全球经济迎来了加快增长的拐点，预计发展中国家经济增长将提速，发达国家看来也走出了谷底,中性,0.5201
2014/56-pg18.1_002.txt,2014,经济学家普遍认为，亚洲在2008年全球金融危机之后表现出了足够的韧性，亚洲国家有能力抵御全球金融危机,中性,0.4880
2014/56-pg18.1_003.txt,2014,近几年来，受国际金融危机影响，巴西其他产业进入缓慢恢复增长期，但农业一枝独秀，为巴西平稳应对危机做出了贡献,中性,0.4496
2014/56-pg18.1_004.txt,2014,而企业设备投资等反映实体经济情况的数据仍未恢复到国际金融危机爆发前的水平,中性,0.4124
2014/56-pg18.1_005.txt,2014,2008年国际金融危机爆发，全球经济形势整体不断恶化，发达经济体部分企业乃至整个行业陷入困境,中性,0.4240
2014/56-pg18.1_005.txt,2014,梁艳芬：金融危机爆发后，世界经济处于深度调整时期，发展中国家对世界经济增长贡献不断增加，国际贸易份额不断增长，其在多边贸易体制中的话语权逐步得到重视,中性,0.4673
2014/56-pg18.1_005.txt,2014,为摆脱金融危机困扰，各国积极采取措施恢复经济，扩大贸易是重要举措之一,中性,0.4808
2014/56-pg18.1_006.txt,2014,危机反思、道路自信与中国梦 作者：权衡 时间：2014-01-14 上海市中国特色社会主义理论体系研究中心 2013年以来，受国际金融危机和欧洲主权债务危机的持续影响，世界经济继续低迷，全球生产和贸易增长处于近年来的低谷，直到目前复苏和增长仍然处于十分脆弱且不平衡、不稳定的状态,中性,0.4897
2014/56-pg18.1_006.txt,2014,对此，我们有必要重新思考和判断国际金融危机，特别是结合西方新自由主义分析国际金融危机发生的原因、实质和后果,中性,0.4671
2014/56-pg18.1_006.txt,2014,国际金融危机重创了全球经济 2008年8月，美国最大的住房贷款机构“两房”（其贷款额占美国住房贷款总额12万亿美元的44%）因亏损而市值下跌90%，以至同年9月7日被政府接管，标志着美国次贷危机的全面爆发,中性,0.3843
2014/56-pg18.1_006.txt,2014,国际金融危机给全球经济带来的巨大冲击和严重影响令人不寒而栗：据亚洲开发银行估计，2008年全球金融资产损失约50万亿美元，大致相当于全球一年的经济产出,中性,0.5017
2014/56-pg18.1_006.txt,2014,国际金融危机也使得新兴经济体遭受重创：2008年，巴西股市遭受巨大损失，巴西货币里尔贬值35％,中性,0.4531
2014/56-pg18.1_006.txt,2014,国际金融危机不断演化蔓延，还带来了欧洲国家一系列的债务危机：欧洲最大的经济体德国2008年第三季度陷入衰退,中性,0.4904
2014/56-pg18.1_006.txt,2014,国际金融危机给世界经济带来沉重打击，造成一系列严重后果,中性,0.4503
2014/56-pg18.1_006.txt,2014,尽管欧美各国政府积极应对，但国际金融危机短期内不仅没有明显的缓解迹象，反而对经济社会产生更加深刻的影响：房地产价格进一步下降，实体经济增长放缓,中性,0.4655
2014/56-pg18.1_006.txt,2014,一时间，发达资本主义国家几乎都在“占领华尔街”的浪潮中反思国际金融危机及其实质,中性,0.4329
2014/56-pg18.1_006.txt,2014,新自由主义是国际金融危机的思想根源 在国际金融危机何以发生的问题上，可谓众说纷纭、见仁见智,中性,0.4382
2014/56-pg18.1_006.txt,2014,但从根本上说，西方新自由主义是国际金融危机发生和蔓延的思想根源,中性,0.4443
2014/56-pg18.1_006.txt,2014,国际金融危机的发生，从表面上看似乎是世界经济周期性发展的表现，是经济增长周期性波动的结果，即全球性产能过剩、世界经济增长的结构性失衡使然,中性,0.4722
2014/56-pg18.1_006.txt,2014,这些“良药”既导致苏联和东欧国家转型中出现了“大休克”和“大阵痛”，又使许多发展中国家身陷中等收入陷阱，更是造成国际金融危机发生和蔓延的根本原因,中性,0.4509
2014/56-pg18.1_006.txt,2014,首先，国际金融危机与发达国家长期倡导的不加约束的金融自由化密切相关,中性,0.4642
2014/56-pg18.1_006.txt,2014,因此，国际金融危机愈是蔓延，人们就愈是感受到金融衍生品创新背后的贪婪和无节制，感受到私人利益集团暗中操纵金融机构的肮脏和残忍，感受到经济私有化扩大两极分化的荒谬和伪善，感受到全球化扩散机制使得危机蔓延更快、破坏性更强的阴鸷和险恶，也就深切感受到，是全球产业分工和价值链分工造成了发展中国家与发达国家结构性的严重失衡和分配不公,中性,0.4373
2014/56-pg18.1_006.txt,2014,新自由主义的泛滥和国际金融危机的蔓延告诉我们，照搬别国的发展模式，搞新自由主义，也是死路一条,中性,0.4262
2014/56-pg18.1_006.txt,2014,这是我国改革开放以来经济高速增长的秘诀，也是我国在面对国际金融危机时能够快速有力应对的体制保障,中性,0.4316
2014/56-pg18.1_006.txt,2014,实践表明，我国在应对国际金融危机过程中能够做到应对及时、举措有力，显然是与社会主义市场经济体制的内在特征密不可分的,中性,0.4471
2014/56-pg18.1_007.txt,2014,新兴市场国家 仍将维持较高经济增长水平，内需增长空间扩大，但对外资异动的脆弱性更为显著 2008年国际金融危机之前，一些新兴市场国家经历了长时期的快速经济增长，并在金融危机后拥有十分稳健的经济复苏表现,中性,0.4307
2014/56-pg18.1_008.txt,2014,特别是2008年国际金融危机以来，美联储启动量化宽松政策工具，欧洲、英国、日本的央行也纷纷走上大宽松的政策道路，展开全球量化宽松竞赛，黄金走出了长达十几年的大牛市,中性,0.4706
2014/56-pg18.1_009.txt,2014,从世界看，席卷全球的国际金融危机阴霾未散，新一轮科技革命、产业革命呼之欲出，发达国家力图通过主导国际经贸规则制定主导新一轮经济全球化，抑制新兴市场国家的影响力和发展势头,中性,0.4682
2014/56-pg18.1_009.txt,2014,面对国际金融危机孕育的技术、产业和规则调整机遇，各国都在加快推进变革，以抢占有利位置,中性,0.4691
2014/56-pg18.1_010.txt,2014,当今世界，大国关系出现重大调整，发展中国家群体性崛起，国际金融危机催生结构性变革，地区动荡混乱复杂，气候变化等全球性问题更加突出…… 面对变幻的国际风云，中国领导人以高远的战略眼光、务实的合作举措，统筹国内国际两个大局，开创了中国外交新局面，中国国际地位进一步提升，影响力进一步增强,中性,0.4126
2014/56-pg18.1_011.txt,2014,当今世界，大国关系出现重大调整，发展中国家群体性崛起，国际金融危机催生结构性变革，地区动荡混乱复杂，气候变化等全球性问题更加突出…… 面对变幻的国际风云，中国领导人以高远的战略眼光、务实的合作举措，统筹国内国际两个大局，开创了中国外交新局面，中国国际地位进一步提升，影响力进一步增强,中性,0.4126
2014/56-pg18.1_012.txt,2014,受国际金融危机的波及，英国汽车业2008年遭遇寒流，当年只销售160万辆汽车,中性,0.4240
2014/56-pg18.1_012.txt,2014,美国 车市已从去年初萧条中走出 据彭博社报道，由于美国通用汽车公司的盈利和汽车行业的整体复苏，美国政府刚刚在去年年底撤出了其在金融危机后持有的所有通用汽车股份，标志着政府对汽车行业的救助计划正式完成,中性,0.4158
